episode,score
910,198.484874858
911,-196.748870234
912,-209.003035393
913,215.40024062
914,-234.309252204
915,-237.109892056
916,-28.3193638118
917,192.758076623
918,-20.1862596735
919,67.8435895192
920,-207.714480094
921,221.610944877
922,261.049990066
923,130.080096082
924,-144.290753464
925,238.137870941
926,286.756882177
927,-43.8396721784
928,-233.692463665
929,-194.603950794
930,-58.526234657
931,184.431806127
932,-166.352103078
933,-198.979958815
934,-43.3879410961
935,-24.8258743861
936,128.165658875
937,-188.308840757
938,-194.734919221
939,-202.910839445
940,-223.520769715
941,220.613166794
942,232.651762079
943,-202.692827845
944,270.659358695
945,-99.2585991426
946,-219.014168745
947,168.194603338
948,250.974918799
949,-187.261965194
950,-283.209527816
951,239.544618738
952,9.07839868051
953,-191.545946053
954,94.8049504299
955,-15.9260395344
956,-47.1835651928
957,-239.859147188
958,211.721141509
959,-206.540259015
960,-220.100201774
961,-205.830130875
962,-240.518382175
963,-238.675149058
964,226.639424393
965,-149.520877534
966,-166.265759871
967,-147.659165131
968,-215.343589617
969,271.351241063
970,-230.883028781
971,-48.5100363093
972,-19.2892845617
973,13.8462798704
974,-179.210607234
975,-19.9610154039
976,-200.231597847
977,-28.213492994
978,-41.5632013885
979,-74.6169551362
980,-211.644475656
981,-190.399288118
982,-41.8242756626
983,-235.118995885
984,-134.256137666
985,-171.320612019
986,-254.23472046
987,-58.1670822054
988,279.214619112
989,254.848439095
990,-143.872455948
991,-207.067805948
992,-164.970312415
993,-84.2487462648
994,-46.5971635224
995,-9.01017191048
996,-195.73219959
997,216.191339315
998,211.222683886
999,-47.0019982215
1000,-215.612621662
1001,192.997401865
1002,-21.7628262876
1003,9.10723717305
1004,-88.4881985025
1005,-206.624884209
1006,239.263935161
1007,-196.477080826
1008,-133.199987183
1009,-34.9026580721
1010,-210.263236201
1011,-236.114600861
1012,-9.14954001319
1013,-57.6754487403
1014,203.405870635
1015,-61.9819958553
1016,-202.730576057
1017,-61.5587775895
1018,236.368730436
1019,-187.117839303
1020,-196.833590403
1021,-52.8455811509
1022,-233.02322781
1023,-217.590564527
1024,-202.023385431
1025,-44.2424616598
1026,1.55069021632
1027,-259.855482347
1028,229.316073637
1029,266.899191735
1030,-216.881421405
1031,235.422505882
1032,-168.252260307
1033,132.150531699
1034,-161.957526339
1035,270.713947277
1036,-97.2461877252
1037,242.515623889
1038,-176.624380889
1039,294.960396535
1040,187.567236307
1041,252.915800976
1042,215.215595151
1043,-196.377420397
1044,244.357754998
1045,-246.774699047
1046,-224.246243273
1047,-248.399055277
1048,-180.688386788
1049,-65.8928997453
1050,225.702115017
1051,223.387188837
1052,235.669941745
1053,246.98688888
1054,194.880709952
1055,-38.2367014899
1056,176.341044521
1057,185.699779832
1058,-182.373197788
1059,-185.432797305
1060,-125.723836025
1061,-245.345520285
1062,-15.3547499081
1063,191.901057996
1064,-184.015144694
1065,-227.705288257
1066,168.920594647
1067,234.521460435
1068,-74.7212118059
1069,-3.47663462679
1070,223.60294478
1071,229.890217504
1072,242.850531126
1073,-236.150117575
1074,-196.482226182
1075,166.126085788
1076,241.516877288
1077,-158.539066513
1078,-192.441846091
1079,-89.817951547
1080,-207.867894338
1081,-219.429196314
1082,-226.304836737
1083,23.4638795726
1084,-41.1798690466
1085,-211.53277286
1086,-38.6378119416
1087,231.350321935
1088,-59.6365273145
1089,-153.711225368
1090,-48.9904726875
1091,-216.071071436
1092,-169.232404674
1093,-236.302782
1094,258.592467151
1095,275.056056184
1096,-181.518008032
1097,-164.547311597
1098,195.499438382
1099,-42.1190669625
1100,-37.3560191044
1101,-30.1962747404
1102,-215.287673084
1103,-172.69414003
1104,-197.28177796
1105,223.102531881
1106,-186.362914125
1107,-260.148268056
1108,138.06585521
1109,-71.1783094015
1110,-270.597274653
1111,-49.5705137725
1112,-187.299216035
1113,-198.513547078
1114,198.473434214
1115,-203.629394949
1116,-196.050082571
1117,188.182581689
1118,-228.96708373
1119,-80.7008058644
1120,-197.811483471
1121,-159.685067978
1122,-167.899075542
1123,-175.703487469
1124,-204.558332338
1125,-257.303229349
1126,-194.376526034
1127,-200.220302471
1128,237.913116034
1129,218.409476826
1130,288.859732402
1131,-84.6970702841
1132,-69.7999840469
1133,265.608153123
1134,-50.4081616864
1135,-229.276299626
1136,262.112198513
1137,-170.135684851
1138,-229.25722667
1139,-255.649249622
1140,-226.422599819
1141,269.556379488
1142,219.915584797
1143,-206.519546825
1144,-66.1470197733
1145,-178.146954672
1146,5.24368153659
1147,241.286430173
1148,-56.123690877
1149,-67.3025232471
1150,-72.7516072027
1151,-159.271943636
1152,247.870671983
1153,248.983958965
1154,-36.547672703
1155,-155.610968766
1156,-208.177774146
1157,206.442752608
1158,210.826803763
1159,-203.678243446
1160,-12.6918924117
1161,-45.3649712126
1162,-42.0696935523
1163,-9.47996608845
1164,-191.131682891
1165,-82.1956505205
1166,-33.566092602
1167,-192.734047433
1168,289.997576806
1169,-215.364132989
1170,186.648907745
1171,281.86571634
1172,-58.4583664281
1173,116.184206443
1174,-244.804590851
1175,-185.076592145
1176,219.643604857
1177,-20.8716577874
1178,228.975567437
1179,-224.342536039
1180,-242.923288585
1181,-125.316550305
1182,-251.953539706
1183,276.927123163
1184,-182.198793211
1185,188.081278618
1186,-181.437106589
1187,-238.052359888
1188,218.606386167
1189,-206.611158192
1190,-49.7426910444
1191,-74.030601117
1192,141.783937423
1193,-38.251623399
1194,-57.8740765273
1195,-30.4715953357
1196,16.6852433209
1197,-230.154969034
1198,-66.8007018606
1199,29.6196824396
1200,32.2286278776
1201,-205.380725888
1202,-185.93228808
1203,-162.894160115
1204,236.675842284
1205,-12.1971537827
1206,-49.4434087663
1207,298.254846488
1208,-216.667995201
1209,-214.065075776
1210,-223.735118234
1211,244.299570342
1212,-214.703244445
1213,-186.444537089
1214,-166.754285156
